"","M121_Smoke","M191_Smoke","M205_Smoke","M207_Smoke","M443_Smoke","M447_Smoke","F195_Smoke","F197_Smoke","F201_Smoke","F202_Smoke","F444_Smoke","F445_Smoke","M141_Control","M187_Control","M307_Control","M386_Control","M421_Control","F181_Control","F301_Control","F381_Control","F427_Control"
"17423622",2.05912256245294,1.78118579858888,2.31680696841947,1.56776559032685,1.72769847032637,1.7188584481581,1.47062770743438,1.55711457048982,2.45778817391021,1.75061756342549,2.2829523809943,2.12916869424161,1.70328660640736,1.35434340883582,2.65744481494052,1.57732132548727,2.27850542522576,1.46816440210742,1.65934740037922,1.77406389457661,1.68428659384356
"17326987",2.66767415687333,3.04763902170013,2.64739011373122,3.19093604583571,2.56549762812355,3.24246339090447,2.94450126060752,2.80907060450287,2.76544068254697,2.96956337300083,3.30699054066493,3.18299447556633,2.48480847273721,2.93804508804016,2.80889789113492,3.02811774348591,2.96235188503474,3.14707519947709,3.08716957204975,2.70844576578483,2.85827760958739
"17473455",4.61714242427339,4.65265599648176,4.39242160105018,4.03851280038478,4.33452711242554,4.1823212189385,4.4256519760556,4.23448666077112,4.544701791094,4.45820326983584,4.7640696833359,4.53365902762747,4.51928288277708,4.56236884878557,4.79082555417223,4.22936024437005,4.60299757318875,4.68905207995654,4.33507916492099,4.13660792109808,4.12925910160282
"17442269",5.90753189471022,5.38578217246361,5.7249566968771,6.07127841196107,4.94993933066772,5.18792168616784,5.65206194836104,5.73611494185512,5.48934357836816,5.97372804146535,5.44939811749388,5.44381851495492,5.19682396789013,5.37163059020762,5.61844137385552,5.3920221702078,5.54529401502794,5.11863064283454,5.37249471570582,5.5325163439093,5.26534879517504
"17420561",2.43426502252276,2.67126324196477,1.93938746770612,1.74002039768869,2.32231846744624,1.62544534761763,2.1583192233716,2.2716572126267,2.06937936347745,2.36297122447253,1.73057198617333,1.79834962770193,2.32176018299793,2.30508687639537,1.96917861829743,2.19075995168473,1.82376509268094,2.21953835941768,2.57974621896774,2.66041855585381,2.72593778376585
"17525454",1.02602398120511,0.75712219815909,1.33273651922402,0.986063360071225,1.25263480581941,0.947244273557807,2.49120663339559,1.10204892543456,1.23601920656364,0.833485683938887,1.64595223478393,0.766270943287017,1.20289910107774,1.48831035028048,1.36690455867252,0.906656032735614,1.31251902867633,0.930378754770907,1.15066682455391,1.02609273814133,1.14411637029957
"17502157",4.45185895916628,3.96493142409523,3.98795984849445,4.00787669955848,4.04160925044438,3.35503885977609,3.28860934449353,4.11338216802564,3.97113352279955,3.64351138460014,3.84946986855646,4.45927292743453,4.14198891126657,4.03091689988929,3.73860611881417,3.60362321975366,4.0885288100005,4.2140061236699,4.35098883518544,3.88265646961499,3.8667972347049
"17509385",1.30405104469603,1.3864060675514,1.43502350030235,2.15257056183477,1.61845675484224,1.74476737268689,1.67308502382077,1.80064315013612,1.30903280018847,1.84866979943112,1.26708892850963,1.31528112269946,1.51115957997169,1.52143574522437,1.82626614804708,1.56529073121328,1.08949650729239,2.2879499266127,1.90420198162923,1.55257635364203,1.64010249959289
"17332893",3.50657205418844,4.39399400584071,4.16414073896557,3.91729817530803,4.33249361958358,3.06983137237471,4.87482976853859,3.61804347124846,3.69270301529705,4.2285742594607,4.09234223915429,4.42233798774656,4.26747837875392,4.68904570754163,4.36787974868907,4.23288709420155,4.26364393254866,4.26239547545579,4.3237569918693,3.36462034652668,4.15393504688541
"17509642",5.0372055389707,5.10704087161574,4.52101031571249,4.80497309972938,4.59591016495998,4.80580805919712,4.47891285536096,4.66224415627008,4.72061534616626,5.09623803223692,4.75591168148974,4.79805389584929,4.90479087922131,5.26320598360479,5.19799399099464,5.44868554454477,5.13592874915843,5.00464204982559,4.89982125420109,5.18599425948303,5.26144790020514
"17293503",2.51594557637144,2.26222896415908,3.36592087156111,2.6386927883695,2.51184536165831,2.83664392523305,2.92398869319323,2.46590084325081,2.17201252153979,2.97795674709111,2.30814995476839,2.20088107938584,2.19210077070527,1.90059943890979,2.28967507673642,2.61798848123751,2.16911012274655,2.13296465354589,2.07274644391908,2.00221675928601,2.40487300858719
"17358598",2.25082787406048,2.26459275923122,1.81720437412683,2.54665839766854,2.64125078834503,2.71173982332523,2.28367267886049,2.4723215433114,2.01373012507321,2.12308931145279,3.15797740061295,2.5529271266357,3.06005792611409,3.40074916330027,2.86707278963793,2.74082602873913,2.39446790645774,3.13911315974338,2.68755234904229,2.44739911856606,2.57876555482593
"17485187",1.1768048414844,1.52664606075649,1.30480184337996,2.12283750986048,1.67091905707648,2.11887976977308,1.3323422218022,1.3319105508542,1.51687690919812,1.23910676319439,1.68462017716984,1.75008688371542,1.60091073198791,1.01912974423547,1.74742917893008,1.82870900877904,1.73975094881372,1.62075591831698,1.50992874161105,1.72154662876466,1.94365100449643
"17416596",1.40255270628084,2.02143462421317,1.6599112854726,1.89180157662052,2.11677758636504,1.8878878708191,1.7276889270012,2.35597390026976,1.57883278710252,1.56482432202126,1.6599112854726,1.38668023319617,1.46197318109817,1.58820319749334,1.91082132882493,1.86190370698717,1.90897363783532,2.30410371892854,1.84410603435515,1.95301370339502,2.11651884267523
"17497389",3.5744999371258,3.93139088113384,4.12680988190361,3.70975790275116,3.45800012138753,3.61684840297412,4.15922711409142,3.82353738650615,3.8568868927357,3.23243739219071,3.98419636296441,3.81616347407606,3.59272738566061,3.49866863777947,3.35911277626049,3.88512594125273,4.12328379094965,4.01425455161439,3.43127046367477,3.76190364016613,3.58603516416519
"17240729",4.77002119335998,5.39432430199125,5.59513651937123,5.48026741207068,5.53828988922393,5.10521039858485,5.03837288106963,4.97266347262047,5.78225904162848,4.9147228448592,5.48945118873546,5.6885386739635,5.81369758982075,5.72019861179651,5.39867016760697,5.39432430199125,5.0869094705359,5.39432430199125,5.52383724733637,5.68607335441582,5.39432430199125
"17213503",1.70923428313502,1.95082456085487,1.41607514761667,1.48691570619656,1.55746149332922,1.52855934158795,1.6745389772029,2.49738713935712,1.51885995520703,1.458681969243,2.02878243005059,2.03790705411739,1.50176132079081,1.69599452547473,1.92648324367185,1.85820724763681,1.46587162134772,1.45697261675284,1.53739631636261,1.36192615248875,1.9531858198319
"17316373",2.34825629153917,2.85720939640356,2.62771181247765,2.57660244746299,3.57914132559476,2.38727050192611,2.43250926174623,2.96019321175645,2.1339016146635,2.25337404159283,3.29616776537735,2.76145840280573,2.73118847464585,2.49883246940961,2.38051380755076,2.73747623146812,2.03175584632028,2.43900063724745,3.4097977761985,2.32213816522109,2.63803456976664
"17339349",2.06145248147638,1.89135085411043,1.77149085427045,1.96566635086675,2.26472280062313,1.70856027992474,1.75308522576203,2.18218785650903,1.88910535147297,2.17190994567459,2.21980257564165,1.58969699004807,1.96566635086675,1.97097360490294,1.97095001273638,1.69577545381033,2.00024317019468,1.76096846516189,1.48644785181585,2.30443647686326,2.21503519768277
"17227311",3.4980899497614,3.9360932085349,3.9892703167245,3.53141319572592,3.64494330137548,4.02178462294579,3.87713925932729,4.19777878933661,3.99225926683548,3.76632674335541,4.02180692033545,4.00452514011465,3.87189163970754,4.39359911580227,3.57667978200703,3.97579648437457,4.36695474095398,3.33533019827553,3.70751155932276,3.68530306740992,4.1649312714255
"17463347",1.90565986218573,1.83419970644107,2.09062323470718,2.03137610002799,1.93843308878039,2.38236878465111,2.03046590951252,1.93222508885638,2.13606813245599,1.91515884026044,2.58312348701339,1.75658362112862,2.45330344238455,2.11504091550323,1.91928708875315,2.73393365402031,2.29955375518131,2.0808498472005,2.39823826093338,2.18892345417915,1.8600941224057
"17466452",4.37565851383516,4.88434378598983,4.920891148062,4.6631520231338,4.35096292210911,4.58577457906167,5.08080247117401,4.45322765309729,5.23718184198078,4.09791373196379,4.21552997139485,4.83503298478857,4.7168371214215,4.63673057251229,4.38602530983536,4.75864364141562,4.94530503131309,4.46470036974944,4.95210844155822,4.68995237511736,4.38455116577823
"17273260",2.2853204721379,2.52205319620731,2.56104169440309,2.69886524580702,3.07011038187733,2.69242264135219,2.3308884409308,2.38422857921868,2.27371734426939,2.68504797452094,2.32860867142398,2.51243666522499,3.11718258451204,2.32375507089893,3.0876506883017,2.4174246399834,2.24891575654045,2.08133073370565,2.9696318264096,2.22923641763109,2.13653084216399
"17297748",4.03150042381739,3.88088754620415,3.84307949625073,3.31866796223815,3.22955334234657,3.17931794247679,3.4663291738328,3.46389647963155,4.03975521671501,3.26727366166467,3.22033790543664,3.29184327002102,3.85999640843683,4.32479431001373,3.5928719641812,3.88432770890096,3.47722658622652,3.26571530210461,3.58525979520774,3.53262388868012,3.51482231523428
"17354014",4.86802092592066,4.89939113306913,5.67327476829969,4.95185678988333,4.86872793327749,5.2727146277599,5.86432681843253,5.32115949026474,5.25921537139557,5.0026202950098,5.20911304135931,4.86764231694609,4.80439754828691,4.91912453313115,4.73070215775716,4.65122499920245,5.36043122263375,4.87276436331237,4.92803949589566,5.04276298524141,5.18393406413309
"17545306",4.27863272971228,3.86216896914235,4.41377592311532,3.71318011102064,3.92974919066355,3.68539497256343,4.30644981306716,3.44882543724372,4.13787770223273,3.93514249045034,3.80869661388649,4.22462965518707,3.17409923494214,3.65534382585538,4.06780281971248,3.84466961618323,3.80748508185307,4.09944559750412,3.47255632777382,3.83244728479131,3.74136046466875
"17379113",1.65598284384819,1.88890574590242,1.51971664180951,1.39248553545722,1.38749151328334,2.22065207550904,1.66007701992438,1.43458725923006,2.13739373720352,1.91270110102582,1.80707830420094,1.76042947173707,1.57364008337945,2.03830777337069,1.69607210601897,1.36723649152663,1.5246189811109,1.85315000473261,1.47946717106658,1.89396671468066,1.64881381900093
"17343552",2.63527210014302,2.54104376766424,2.06483333973492,1.35816649141546,2.16516807757488,1.5227573326978,2.56339592345928,2.37941619461931,2.02972789840115,2.49120663339559,1.77849792736977,1.87105127096128,2.02972789840115,2.35219680376765,2.96191885458591,1.83907941151983,1.5208265906358,1.96015289885733,1.65934740037922,2.24790988251155,2.58224309978419
"17410472",2.61699419769271,2.87317581046112,2.8234929827345,2.39839640016199,3.80700831916295,3.05806875639308,2.34022590080826,2.91660666004651,2.04195673734541,3.08594280344455,2.80248271243253,3.32752541200169,3.25879677774902,3.44652248460201,2.91660666004651,3.49163160125577,2.49994843060371,3.27030575698928,2.96682513833446,2.85572173489067,2.90858825947777
"17415130",3.82131214990918,4.03036873162163,4.11298259630922,3.90881120095339,3.3925331012172,3.45807403198276,4.386811677584,3.78973691986839,4.22699323407666,4.35336586936214,3.42355360261757,4.06023269495768,3.25510797888453,3.59173447376946,3.63548071376224,3.90669674294661,3.97300044462874,4.03741591127337,4.06846188149815,3.76218319720519,3.55654796019897
"17302362",5.39540018044702,5.49255151867376,6.25307266689436,5.25413477000152,4.89526628296256,4.90632659394936,6.17053068323655,5.1860812699565,5.66443013729761,5.53009735289428,5.17126009565388,5.14425651314813,4.56008518005436,4.58712612904475,4.6052813347437,4.88709732559044,5.37691569242876,5.10473564212846,4.5333316251506,5.19948855481104,5.19948855481104
"17242311",2.82816118195401,2.64331598030047,3.80176828391948,4.14613168666084,3.04121696509171,2.85916782396116,3.93817090336183,3.84152350899416,3.08367043216068,3.74247117189852,2.86308614777735,3.27787137002755,3.63924565984491,4.23914353647571,3.4065939801594,3.39753796448853,3.8614160177875,3.63924565984491,4.22094091979881,4.67219779074588,3.97183563880194
"17389051",2.78590569005238,3.50748561454392,3.33745233770793,3.01811766731031,2.9849995213891,3.01811766731031,2.78831417534487,2.91858034394774,3.34237306092434,3.50020623623697,2.71097680087247,2.98125312749707,2.9774635442179,2.72080555576192,3.01811766731031,3.1947838336322,2.5856731929989,3.73230610636169,3.01811766731031,2.71097680087247,3.01811766731031
"17522598",3.41999505761953,3.21770624113386,4.12632501778978,3.24171456935535,3.49582731691744,3.01413228840271,3.69700936105058,3.45765137524202,3.81208075708819,2.9999460499557,4.00044423512886,3.8209871844989,2.76452611181002,3.58660168260285,3.13522685525321,2.72314811014624,3.30815047843189,3.54930491841889,3.22232910326549,3.40257909883488,3.2357926283561
"17325454",2.15637391468225,1.89758146831851,2.69948867027531,2.53279208338162,2.41113442399899,2.22352092095766,2.18396528273749,2.38557119268783,3.02922507682365,1.61356310748451,2.03240085452659,1.91386238174119,1.75127219942821,1.77364093215205,1.72641307801667,2.47118098126905,2.22773689105418,1.86890934323027,2.19533108678451,1.8409835608633,2.42768914079686
"17368476",5.70302965141628,5.81642083634193,4.97792608952143,5.70302965141628,5.32231924184887,5.70302965141628,4.94929058588947,5.62509266992269,5.21332813279476,6.02242761161203,5.97104732305619,5.65903551068417,5.78496464249448,5.96040538555754,5.97614735946663,5.89477136619713,5.5678382962354,5.76892153193702,5.99768991058398,5.68973976328802,6.02327476929724
"17393579",5.13778808007297,2.0092963063492,2.50546245838357,2.41432215946201,2.65091431705575,3.01237288291811,2.54863216613079,2.86073688357505,3.24704724736328,3.00802216412575,2.47982925126489,2.46372430558152,2.46046773163913,1.89463615831417,2.78167081337411,2.1840618972616,2.50342051470247,2.58777213200798,2.89846315402076,3.72041230999392,3.44039919767801
"17458163",3.51084414471779,3.665752014555,3.89105750215976,3.46794793053639,3.14235426904463,3.1042488679395,3.59205233564114,2.93415300585589,3.39327071665077,3.83682205896534,2.97146216139455,3.23160849691342,4.02090383955164,3.79613867072635,3.24212795482706,3.67040591060881,3.56557134803017,3.43835656078822,3.96873102515839,3.30025548132487,3.17589757799491
"17358591",2.17225079143161,2.16296740690475,2.45776437467172,2.73710489047269,2.82302419736283,2.54925913811122,2.61176344040599,2.04455303060809,1.98066894947288,2.71338934517534,2.19959238695669,2.19932482427029,2.47182052374466,2.31677676803823,3.14436236318029,2.32543947869696,2.44856706304267,2.25740853649248,2.24687199852355,2.15570899366618,2.31677676803823
"17316105",2.89330957174501,3.48299664288324,3.26798423168974,3.51240896980374,3.39766613054138,3.26798423168974,3.26798423168974,3.55974473581389,3.31989483803396,3.10079327838176,3.45014286243579,3.47102243504079,3.26968171704871,3.26798423168974,3.27062486056175,2.93521703688232,2.93045919902537,3.2728073909001,3.15238271641939,2.93521703688232,2.91005990665263
"17485937",8.09091932914059,7.09790996520743,7.88699113251942,7.64565080586042,7.58038519916843,7.58807239998135,7.84167000140592,7.25111639289928,8.02535707197977,7.82650359834722,7.58014041435639,7.44070322026032,7.08642724247594,7.24785212332877,7.34538256403547,7.63065623460316,7.77857558513645,7.00854135762795,7.47790272845209,7.32988971010395,7.61256054054291
"17535395",1.06372681478145,1.05016503637664,1.61056196249764,1.54601414782084,1.47694821995718,1.93703938739613,1.15755130753854,1.3100954653962,1.16805566777769,1.61898783049803,0.949974334901311,1.48252581034965,1.32427813906955,1.4087577337189,1.01724552175224,1.62058356566931,1.20086411824928,0.997842031421887,1.52726789856957,1.21420388343108,1.51668653332291
"17536450",4.58837602255397,5.29510580696005,4.63490938679392,5.13551277084682,4.73758575871754,4.68024950258507,4.7989420109503,4.68843990546979,4.85037766868262,5.02290866119462,4.88648541301945,5.27503575097744,5.11829750070437,5.03309852219129,4.99844160763713,4.93561060591083,4.80524165142731,5.10932662705333,5.18357827658069,4.85232128951899,5.04403310112437
"17381992",2.46314135531439,2.6439379261271,2.22473778347687,2.11584567468161,2.53357533514997,1.71617815615243,2.61883692922955,2.20206027384084,2.53834782726627,2.14652809164272,1.76767959170939,2.01278120490662,2.10753395677242,2.3204146096252,1.93010847912598,2.04066754427091,2.20206027384084,2.08014385864705,1.80752051369038,2.77224588981858,2.20206027384084
"17332122",5.1603893518496,5.08591219322632,4.8183992537912,5.08755738892627,5.38929310286574,5.12753600347892,4.23962383381932,4.86738886888324,4.89742746300168,4.81155586682259,5.54850607005123,5.3617214208036,5.69596581021346,5.90954247768895,5.38001717660025,5.35947346079637,5.18813978269907,5.65334069479886,5.21424283736491,5.61855805479423,5.39254191944827
"17212840",1.5906748316097,2.46481858771128,1.7156936382738,1.49545220698139,1.44152667042385,1.45627152783626,1.89643292737191,1.79181186469037,1.69311475022962,1.80516757290662,1.54316454562217,2.04619065835786,1.77495643785984,1.7919672387721,1.77495643785984,2.27103210629068,2.06436314048438,1.54494866085463,2.00470663424634,2.7943638583403,1.66385967311191
"17295503",4.22018359026784,4.65234351117344,4.76696802822345,4.62616219379304,4.3861398647578,4.25369471110964,4.82857146670496,4.28360317701158,4.8299622979471,4.53109143041725,4.92400337334458,4.65555787152828,4.34855244701553,4.56687676706958,4.45204065964421,4.22617314076152,4.75868609320916,4.80380113088282,4.75994737209835,4.78335036081589,4.66674689407545
"17319450",2.48137765345906,3.12214964100101,2.83006232473458,3.3240596841501,3.10561224589157,2.78499914555569,3.10968073816578,2.72026039799852,2.91179208884803,2.98379566681859,2.64160890588666,2.75029693322008,2.94771977564365,3.21105167787848,2.87576205021354,2.94771977564365,2.47359719283505,3.11849762511954,2.75019508239167,3.38400362519046,3.38137195567563
"17496433",1.58012205630168,1.59704552182011,2.00467134131018,1.74797737565651,2.0247821730174,2.18841577434628,1.54917105237815,2.03110898140487,2.10911785520768,1.81420167583607,1.63548183783699,1.75336376876413,1.81420167583607,1.32744701601399,2.06897655211582,1.55535884418116,1.90872799290448,1.90308056495751,1.65749802187311,1.83676457485788,2.16898886449943
"17537112",6.284527882523,6.34088469068079,6.47812041943288,6.36442921549762,6.7503965595629,5.96042432562646,6.52945012758203,6.19128488216948,6.44619384880228,6.39839528581061,6.5263093598527,6.17029556848262,5.60457304193146,6.49006886548498,6.06240846862474,6.06437548322413,6.20104297600309,6.28228590796569,5.97505633311158,6.38937449533678,5.87968459733271
"17295792",1.37924154588066,1.89725567698015,1.08488824827765,1.54895268088779,1.69306988286769,2.5448754316694,1.26232888768808,1.3760484008035,1.25316871996653,1.30264964725344,1.16418200551387,1.56688935742478,1.59871023850549,1.47355937503417,1.80553896517733,2.27035628150128,1.54492602452203,1.36491463998974,1.31528112269946,2.42430314221641,1.63039098313966
"17437111",1.14050760330369,1.32619580848002,1.12973139722423,1.67068685681137,1.9863672183704,1.72796585920581,1.29461783568707,1.45862185117371,1.14233955108717,1.38881986678009,1.5131038137159,1.1391420503327,1.53533694638966,1.13498470223705,1.58236245574479,1.50149693866451,1.36046213886384,1.24556581380083,1.70785017689871,1.35702254811356,1.02345258663953
"17251866",4.02783187090632,4.38393468724104,3.67573624561883,4.11285193942768,3.61944998343242,3.50336113738759,4.17770890026129,4.02783187090632,3.99984538064197,3.70512938217969,4.23790504538943,3.98082487848719,4.21127575705211,3.77785288705628,4.18848093271438,4.67069354342848,3.87442379654262,4.20238818076066,4.19603675381673,4.43976609782351,4.02783187090632
"17293897",2.34566135629952,1.98306424290034,2.29364003240394,2.55288183185179,1.67372536301025,1.93798857314807,2.42799785280131,1.4686912180961,1.63582146996339,1.71510405522472,1.92772103940705,2.92060662275075,1.65040443437561,1.81869136715808,2.4103691533796,1.47233702695221,2.08305443276226,1.49831775485265,2.19134264604853,1.74004914850937,1.62662228787931
"17407654",4.34583214442725,4.23144922229733,5.20058885421614,4.72726030160481,4.48437217426521,4.80310540939309,4.73902689061963,4.14187986877351,4.13999291914439,5.01555111142771,4.5037290644658,4.57904495356065,4.77997041966643,4.6557006891138,4.49648774897242,5.04165896374023,4.57904495356065,4.22046169764176,4.87251083589635,4.42274751555086,4.67342670944546
"17469097",3.26468552932547,3.94705455166774,3.72287234377899,3.59060105956204,3.85084974623128,3.37974712497891,3.84283178892222,3.76371378869027,3.81337286037886,3.49589752892621,3.47230726137684,4.26134557786471,2.84438593813932,3.91928492572309,3.86981758255016,3.47985614967411,4.14545606027911,3.35589015402288,3.50855825331687,3.20954504911378,3.88087604148079
"17250162",4.05216418210672,3.56911653362373,4.00442032863824,3.5313473449901,3.16118905926731,3.33931304165828,4.93188535060324,3.59866831005133,4.38382200796057,3.31364254637483,3.78307869457268,3.78587709283606,2.96676248864743,3.24827007657114,3.4849641032452,3.26316794215505,4.12086259026458,3.09990372513114,3.50255445471334,3.31201121827196,3.50049752610617
"17361580",2.11156602324002,1.63478867279547,1.72349276959229,1.95538306074021,2.24333311805042,2.09062323470718,1.77623355879099,1.94826818155936,1.69330675364705,1.95538306074021,2.19821394239453,2.21801465317416,1.95538306074021,1.5510212615069,2.07899344173593,2.35512445600697,2.29156158282093,1.98049378964704,1.90692793320552,2.24821551696833,2.03559980627558
"17222193",3.13074097763937,2.89130068247869,2.896361207147,3.2976326932101,3.16532340299532,3.74017629280015,3.33196609010435,3.27459934273097,3.27459934273097,2.40378045627372,3.40641660171188,2.85838800686814,3.4435615349961,3.31371157981491,3.56425945233875,2.60109102127031,3.50595753347059,3.10772044610554,3.27459934273097,3.36046793996986,3.31377684173995
"17232734",5.50538476482717,4.88666797467875,4.91592840678367,4.44124051993843,4.56973674280955,4.64296757579934,5.13816969862847,5.01156296102519,4.73983994657092,5.0888983041362,4.72465298481146,4.89305292411171,4.88666797467875,5.0767433622843,4.58575706633554,4.96948650986107,5.37245886054253,4.36163786518213,4.98081421614443,5.14105679644345,4.97460749276879
"17529694",1.28748633791667,1.37645557295889,1.19987992693112,2.40445502829593,1.80924646941493,1.19987992693112,1.50741071583448,1.44285056205702,0.891845130659651,1.03972527530418,1.00025585523267,1.19987992693112,1.06615461701586,1.19987992693112,1.11993226971323,1.74155048075051,1.02409419834076,1.08918268686515,1.15755130753854,1.58574834111243,1.19987992693112
"17248242",6.12754265623138,5.54986814013297,5.92445258304867,5.56861952643076,5.5548853275836,5.74807525463108,5.74337629136976,5.5548853275836,6.0936872677193,5.45420006776177,5.41148127226709,5.50495559290582,4.58569671292375,4.85922637353966,5.76634131316857,5.37511395935335,5.8485461952654,4.96838541697148,5.07100157869324,5.52151858314761,5.74089481535769
"17344150",2.29001838478201,2.16902308823669,1.91160501400455,1.92722988642281,2.25303352603992,2.05736574472667,2.10052668316064,1.81281733572769,2.08365170453159,2.3353772468513,2.92955765647213,2.45183033169996,2.39304486875572,2.07016461936852,2.77860739625871,3.1608977374423,2.02176218719637,1.84754581160986,2.42646341661965,2.71974914219581,1.98799975528031
"17354898",1.75005040783457,1.57477365373371,2.21230411762885,2.64503477193145,2.21230411762885,2.28101137034747,2.34334793226825,2.52830437082797,2.57427491659584,1.66188881575898,2.15135492202074,1.87745209679744,2.36026945566083,2.21230411762885,2.02445677389324,2.25285319202847,1.81962540737839,2.59231425640478,2.60426641144092,2.36770312878434,2.15935188261748
"17500644",1.98425647590231,1.96657345746942,2.38259507908384,2.94371443173798,2.332922829277,1.87073776258129,2.6277189081028,2.35393272948826,2.88177638948471,2.37357055883295,2.50284036371224,2.24282465893933,1.9790009117602,2.47351943112325,1.91067258992807,2.23749294472215,2.37844055431734,2.28534917983731,2.08908782279529,2.64065462679356,2.02823280012778
"17424933",1.36390499877918,1.01228591114598,1.52052551328771,0.818875998104391,1.17520722585415,1.13018260678285,1.29560677686632,1.73676748300823,1.26790333327719,1.17416825599454,1.0846564728219,1.50678438729599,1.02548059086895,1.75991615531403,0.969623428227314,1.1593786661869,1.57239391804664,0.896458243714169,1.54810858525009,2.08093937304644,0.968903745469481
"17332778",1.66716305292183,1.26804284442828,1.2281235029715,1.27012184379157,1.55095892100216,1.96127861136057,0.970775821952479,1.15314230440158,1.09068634930851,1.2099027604452,1.38311067194379,1.24178615623996,1.52383745727098,1.22501152955758,1.68435330400317,0.986363181887071,1.73948464156621,1.04141498028956,1.24202412139,1.8417520518125,1.26522408824829
"17321169",4.89163890566338,4.62870170273418,4.65936173813988,4.94948001744571,4.94135026068083,4.81770637067602,4.46576479759295,4.2561205082567,4.65936173813988,4.40994006727247,4.85089506191216,4.23552518496201,4.65936173813988,4.63547125522908,5.00770934369097,4.61010995964608,4.68336843006967,4.90176506050649,4.92646259152907,4.59718224313639,4.51779037862943
"17482482",1.75192524877722,1.15250728737774,1.39556763363979,1.29840275519056,1.65120376298999,1.90966449777852,1.41911702255255,1.65377102289472,1.62802140073106,1.28592323859809,1.56407241047124,1.22708271922074,1.87673189460148,1.86006072216604,1.75192524877722,1.3447562850012,1.14795342941031,1.41911702255255,1.76388317963714,1.31081364306596,1.35011024952229
"17529692",2.67889774567203,3.02617630183711,3.10254671946255,2.72298651233653,3.74449247424675,3.04049690772837,3.51359917596958,2.68290097657654,2.92147170685305,2.93812324263605,3.66320119233446,3.01672908048613,3.00226157102071,3.05127594228859,2.79604255759482,2.14633728157902,2.59552850602668,2.54049900935176,2.62218561839952,2.88691564978283,3.19625752988962
"17347846",3.81756364282364,3.86255841344131,3.52292874979064,4.06023234271701,3.11809054972595,3.36519893462973,3.9000913460299,2.64896453360002,3.63469478446534,3.7133585959945,3.03934265823789,3.68342916213797,3.52292874979064,3.45178454690476,3.7003170842931,3.27289948181815,3.11273090066468,3.55394020655572,2.96255185512109,3.77718230488854,3.46997651477927
"17463842",1.99899505953339,1.71556491967323,1.43886882935613,2.47219041573202,1.55670180622067,2.09032804060734,1.55966875131185,2.03884713326867,2.04405865380926,2.26798805883639,2.18342646024668,1.54299489763181,1.66383273615011,1.7019615969415,1.95318934384555,1.8205901864999,1.80553896517733,1.80553896517733,1.95318934384555,1.91739326559917,1.72593002272758
"17417732",2.66001943865404,2.43822877432699,3.00855069059432,2.3540560608194,2.5604446390796,2.56716825051273,2.78636997928272,2.70046951147793,2.59179489981698,2.58999661822206,2.76421381822903,3.36457149347281,2.32999981195836,2.98877140126586,3.29523387490675,3.40193507705817,2.5897720452578,2.89796845576254,4.13749034079072,2.52305201801004,2.08619772613721
"17369256",2.6016963849322,2.76320442396787,2.58437897096867,2.09936659627245,1.87093209316553,2.08342938943133,2.54529557120493,1.87774759145755,2.36191940544992,2.27854875826857,2.29437346882039,2.37494440190532,2.72120391738343,2.10750160729788,2.60002527273762,2.09991648588405,2.2727220965267,2.22670722864028,1.83811627737589,2.93056212115445,2.1625192859995
"17534892",2.16310814040571,2.94898921114415,2.59231425640478,2.36816903714511,2.25296521466584,2.50912532086182,2.85553331845815,2.59231425640478,2.56036121723825,2.33363850564478,2.77476259671053,2.68818000329581,2.96796421305743,2.63486455259594,2.43652525456952,2.74815353901193,2.59231425640478,3.37655434228497,3.01811766731031,2.3043501747278,2.59231425640478
"17534372",0.785388053518673,2.59015977067366,2.10393049533955,1.45163601787335,1.02709052522212,0.961750293827761,0.973108805778405,1.78396258419643,1.38898660340997,1.00065036721468,1.18580724978563,1.05098593062034,1.75322696663858,1.47252554782248,1.34177793309423,0.973522706768061,1.35178830191546,1.17449773690477,0.951358347374739,1.16940190949045,1.10582102358122
"17326747",1.81773681433242,1.47965164546035,2.06324974341063,2.55521407446056,2.36818155391989,2.26690913120792,1.61988803782754,2.17050557283395,2.07728309703096,2.33676749030477,2.41455991941714,1.71275583711373,2.70665238306371,1.55573833692943,1.3308348541792,1.37194734704322,2.13321798136296,1.89022369784323,2.04466306994741,3.09678570882325,2.41738502586361
"17463159",3.68984900888212,2.6022469068727,3.37196111304931,3.42448565688287,2.46492032797088,3.1184519333576,2.96867973955657,3.08699760415885,2.97363422219705,3.22618885916793,3.46501798036595,2.89332026136036,3.33357047564402,2.51092979066079,2.97363422219705,2.97363422219705,3.04768247630383,2.77468503737276,3.15062104355717,2.69915802974974,2.89263989140379
"17395398",2.29502448519894,1.91519848073001,2.37020109093912,1.23423474047242,1.63631157504738,2.16562443945735,2.07183518360859,1.5201466969714,1.57661047516654,1.69717544893601,1.97272868537731,2.27161685979924,2.28425818770102,1.43448844841891,2.39432519618429,1.18024168387451,2.5985202453068,1.9027520743845,1.71441459848656,1.87249528343305,2.09181962198963
"17314712",3.76838938025141,3.52553876059039,4.06454470137524,3.62394237152753,3.59673315641614,3.41992615713542,4.33880325810606,3.63224487878435,4.43906722751333,3.69649793793834,3.58370190122416,3.79222309844296,2.96392392819372,2.89030671638338,3.33648383110521,3.43575539483862,3.47321480804225,3.02219634243908,3.21072916174438,3.679183122188,3.2031538676691
